province_n,district_n,sector_nam,cell_name,mean,median,count,sum
Iburengerazuba,Karongi,Rubengera,Ruragwe,0.20467998,0.0,81,16.579079
Iburengerazuba,Karongi,Rugabano,Gisiza,0.046747185,0.0,99,4.627971
Iburengerazuba,Karongi,Rugabano,Gitega,0.09562827,0.0,132,12.6229315
Iburengerazuba,Karongi,Rugabano,Gitovu,0.08120932,0.0,144,11.694141
Iburengerazuba,Karongi,Rugabano,Kabuga,0.0,0.0,72,0.0
Iburengerazuba,Karongi,Rugabano,Mubuga,0.0047987793,0.0,108,0.51826817
Iburengerazuba,Karongi,Rugabano,Mucyimba,0.13464397,0.0,121,16.29192
Iburengerazuba,Karongi,Rugabano,Rufungo,0.06574289,0.0,102,6.705775
Iburengerazuba,Karongi,Rugabano,Rwungo,0.0,0.0,105,0.0
Iburengerazuba,Karongi,Rugabano,Tyazo,0.0,0.0,88,0.0
Iburengerazuba,Karongi,Ruganda,Biguhu,0.0,0.0,80,0.0
Iburengerazuba,Karongi,Ruganda,Kabingo,0.0,0.0,64,0.0
Iburengerazuba,Karongi,Ruganda,Kinyovu,0.0,0.0,72,0.0
Iburengerazuba,Karongi,Ruganda,Kivumu,0.0,0.0,90,0.0
Iburengerazuba,Karongi,Ruganda,Nyabikeri,0.0,0.0,90,0.0
Iburengerazuba,Karongi,Ruganda,Nyamugwagwa,0.0,0.0,112,0.0
Iburengerazuba,Karongi,Ruganda,Rubona,0.0,0.0,63,0.0
Iburengerazuba,Karongi,Ruganda,Rugobagoba,0.0,0.0,140,0.0
Iburengerazuba,Karongi,Rwankuba,Bigugu,0.0,0.0,81,0.0
Iburengerazuba,Karongi,Rwankuba,Bisesero,0.0,0.0,221,0.0
Iburengerazuba,Karongi,Rwankuba,Gasata,0.04842065,0.0,56,2.7115564
Iburengerazuba,Karongi,Rwankuba,Munini,0.045645185,0.0,117,5.3404865
Iburengerazuba,Karongi,Rwankuba,Nyakamira,0.0,0.0,81,0.0
Iburengerazuba,Karongi,Rwankuba,Nyarusanga,0.06537129,0.0,99,6.4717574
Iburengerazuba,Karongi,Rwankuba,Rubazo,0.0064563854,0.0,60,0.38738313
Iburengerazuba,Karongi,Rwankuba,Rubumba,0.0,0.0,88,0.0
Iburengerazuba,Karongi,Twumba,Bihumbe,0.0,0.0,108,0.0
Iburengerazuba,Karongi,Twumba,Gakuta,0.014556448,0.0,460,6.6959662
Iburengerazuba,Karongi,Twumba,Gisovu,0.003125399,0.0,187,0.5844496
Iburengerazuba,Karongi,Twumba,Gitabura,0.0,0.0,210,0.0
Iburengerazuba,Karongi,Twumba,Kavumu,0.0,0.0,81,0.0
Iburengerazuba,Karongi,Twumba,Murehe,0.0,0.0,72,0.0
Iburengerazuba,Karongi,Twumba,Rutabi,0.0,0.0,72,0.0
Iburengerazuba,Ngororero,Bwira,Bungwe,0.0,0.0,96,0.0
Iburengerazuba,Ngororero,Bwira,Cyahafi,0.0,0.0,54,0.0
Iburengerazuba,Ngororero,Bwira,Gashubi,0.0,0.0,110,0.0
Iburengerazuba,Ngororero,Bwira,Kabarondo,0.0,0.0,120,0.0
Iburengerazuba,Ngororero,Bwira,Ruhindage,0.013526301,0.0,66,0.89273584
Iburengerazuba,Ngororero,Gatumba,Cyome,0.25142345,0.0,81,20.3653
Iburengerazuba,Ngororero,Gatumba,Gatsibo,0.054240454,0.0,80,4.3392363
Iburengerazuba,Ngororero,Gatumba,Kamasiga,0.056615733,0.0,99,5.6049576
Iburengerazuba,Ngororero,Gatumba,Karambo,0.0,0.0,96,0.0
Iburengerazuba,Ngororero,Gatumba,Ruhanga,0.025331473,0.0,99,2.5078158
Iburengerazuba,Ngororero,Gatumba,Rusumo,0.07758479,0.0,60,4.6550875
Iburengerazuba,Ngororero,Hindiro,Gatare,0.56997603,0.22322257,48,27.358849
Iburengerazuba,Ngororero,Hindiro,Gatega,0.09765787,0.0,48,4.6875777
Iburengerazuba,Ngororero,Hindiro,Kajinge,0.0,0.0,56,0.0
Iburengerazuba,Ngororero,Hindiro,Marantima,0.07287352,0.0,90,6.5586166
Iburengerazuba,Ngororero,Hindiro,Rugendabari,0.3130052,0.0,48,15.02425
Iburengerazuba,Ngororero,Hindiro,Runyinya,0.39534807,0.0,70,27.674364
Iburengerazuba,Ngororero,Kabaya,Busunzu,0.12434977,0.0,81,10.072331
Iburengerazuba,Ngororero,Kabaya,Gaseke,0.06774832,0.0,156,10.568738
Iburengerazuba,Ngororero,Kabaya,Kabaya,0.4991229,0.0,56,27.950882
Iburengerazuba,Ngororero,Kabaya,Mwendo,0.0,0.0,84,0.0
Iburengerazuba,Ngororero,Kabaya,Ngoma,0.0,0.0,117,0.0
Iburengerazuba,Ngororero,Kabaya,Nyenyeri,0.2128873,0.0,110,23.417603
Iburengerazuba,Ngororero,Kageyo,Kageshi,0.0,0.0,108,0.0
Iburengerazuba,Ngororero,Kageyo,Kirwa,0.0,0.0,81,0.0
Iburengerazuba,Ngororero,Kageyo,Mukore,0.0,0.0,90,0.0
Iburengerazuba,Ngororero,Kageyo,Muramba,0.0,0.0,108,0.0
Iburengerazuba,Ngororero,Kageyo,Nyamata,0.01319956,0.0,77,1.0163661
Iburengerazuba,Ngororero,Kageyo,Rwamamara,0.16834249,0.0,63,10.6055765
Iburengerazuba,Ngororero,Kavumu,Birembo,0.0,0.0,80,0.0
Iburengerazuba,Ngororero,Kavumu,Gitwa,0.0,0.0,48,0.0
Iburengerazuba,Ngororero,Kavumu,Murinzi,0.0,0.0,56,0.0
Iburengerazuba,Ngororero,Kavumu,Nyamugeyo,0.0,0.0,100,0.0
Iburengerazuba,Ngororero,Kavumu,Rugeshi,0.0,0.0,128,0.0
Iburengerazuba,Ngororero,Kavumu,Tetero,0.0,0.0,228,0.0
Iburengerazuba,Ngororero,Matyazo,Binana,0.0,0.0,108,0.0
Iburengerazuba,Ngororero,Matyazo,Gitega,0.0503941,0.0,45,2.2677345
Iburengerazuba,Ngororero,Matyazo,Matare,0.0,0.0,99,0.0
Iburengerazuba,Ngororero,Matyazo,Rutare,0.012803882,0.0,81,1.0371145
Iburengerazuba,Ngororero,Matyazo,Rwamiko,0.011589598,0.0,104,1.2053182
Iburengerazuba,Ngororero,Muhanda,Bugarula,0.0,0.0,484,0.0
Iburengerazuba,Ngororero,Muhanda,Bugarura,0.0,0.0,342,0.0
Iburengerazuba,Ngororero,Muhanda,Gasiza,0.0,0.0,99,0.0
Iburengerazuba,Ngororero,Muhanda,Mashya,0.008962221,0.0,168,1.5056533
Iburengerazuba,Ngororero,Muhanda,Mashya(1),0.0,0.0,20,0.0
Iburengerazuba,Ngororero,Muhanda,Mashya(2),0.0,0.0,25,0.0
Iburengerazuba,Ngororero,Muhanda,Nganzo,0.0,0.0,48,0.0
Iburengerazuba,Ngororero,Muhanda,Ngoma,0.0,0.0,72,0.0
Iburengerazuba,Ngororero,Muhanda,Rutagara,0.0,0.0,182,0.0
Iburengerazuba,Ngororero,Muhororo,Bweramana,0.052627333,0.0,56,2.9471307
Iburengerazuba,Ngororero,Muhororo,Mubuga,0.0,0.0,72,0.0
Iburengerazuba,Ngororero,Muhororo,Myiha,0.23828323,0.0,49,11.675879
Iburengerazuba,Ngororero,Muhororo,Rugogwe,0.42969623,0.0,49,21.055115
Iburengerazuba,Ngororero,Muhororo,Rusororo,0.1660156,0.0,80,13.281247
Iburengerazuba,Ngororero,Muhororo,Sanza,0.042313684,0.0,130,5.5007787
Iburengerazuba,Ngororero,Ndaro,Bijyojyo,0.00864736,0.0,189,1.634351
Iburengerazuba,Ngororero,Ndaro,Bitabage,0.0,0.0,96,0.0
Iburengerazuba,Ngororero,Ndaro,Kabageshi,0.0,0.0,66,0.0
Iburengerazuba,Ngororero,Ndaro,Kibanda,0.0,0.0,238,0.0
Iburengerazuba,Ngororero,Ndaro,Kinyovi,0.0,0.0,80,0.0
Iburengerazuba,Ngororero,Ngororero,Kaseke,0.0,0.0,104,0.0
Iburengerazuba,Ngororero,Ngororero,Kazabe,0.31508738,0.0,90,28.357864
Iburengerazuba,Ngororero,Ngororero,Mugano,0.019163163,0.0,100,1.9163163
Iburengerazuba,Ngororero,Ngororero,Nyange,0.18786517,0.0,81,15.217078
Iburengerazuba,Ngororero,Ngororero,Rususa,0.20483203,0.0,176,36.050438
Iburengerazuba,Ngororero,Ngororero,Torero,0.06620477,0.0,99,6.554272
Iburengerazuba,Ngororero,Nyange,Bambiro,0.0,0.0,112,0.0
Iburengerazuba,Ngororero,Nyange,Gaseke,0.012604892,0.0,156,1.9663632
Iburengerazuba,Ngororero,Nyange,Nsibo,0.037658833,0.0,210,7.9083548
Iburengerazuba,Ngororero,Nyange,Vuganyana,0.0061664293,0.0,216,1.3319488
Iburengerazuba,Ngororero,Sovu,Birembo,0.0,0.0,72,0.0
Iburengerazuba,Ngororero,Sovu,Kagano,0.0,0.0,81,0.0
Iburengerazuba,Ngororero,Sovu,Kanyana,0.0,0.0,144,0.0
Iburengerazuba,Ngororero,Sovu,Musenyi,0.0,0.0,90,0.0
Iburengerazuba,Ngororero,Sovu,Nyabipfura,0.0,0.0,120,0.0
Iburengerazuba,Ngororero,Sovu,Rutovu,0.0,0.0,99,0.0
Iburengerazuba,Nyabihu,Bigogwe,Arusha,0.0,0.0,110,0.0
Iburengerazuba,Nyabihu,Bigogwe,Basumba,0.01627594,0.0,240,3.906226
Iburengerazuba,Nyabihu,Bigogwe,Kijote,0.555709,0.0,80,44.45672
Iburengerazuba,Nyabihu,Bigogwe,Kora,0.22137812,0.0,60,13.282687
Iburengerazuba,Nyabihu,Bigogwe,Muhe,0.00857683,0.0,130,1.1149879
Iburengerazuba,Nyabihu,Bigogwe,Rega,0.28612164,0.0,88,25.178703
Iburengerazuba,Nyabihu,Jenda,Bukinanyana,0.44970202,0.0,48,21.585697
Iburengerazuba,Nyabihu,Jenda,Gasizi,0.0046896604,0.0,390,1.8289676
Iburengerazuba,Nyabihu,Jenda,Kabatezi,0.08760831,0.0,66,5.7821484
Iburengerazuba,Nyabihu,Jenda,Kareba,0.031192107,0.0,230,7.174185
Iburengerazuba,Nyabihu,Jenda,Nyirakigugu,0.21272632,0.0,56,11.912674
Iburengerazuba,Nyabihu,Jenda,Rega,0.052746657,0.0,54,2.8483195
Iburengerazuba,Nyabihu,Jomba,Gasiza,0.0,0.0,55,0.0
Iburengerazuba,Nyabihu,Jomba,Gasura,0.55249137,0.0,50,27.624569
Iburengerazuba,Nyabihu,Jomba,Gisizi,0.0,0.0,70,0.0
Iburengerazuba,Nyabihu,Jomba,Guriro,0.0,0.0,64,0.0
Iburengerazuba,Nyabihu,Jomba,Kavumu,0.0,0.0,70,0.0
Iburengerazuba,Nyabihu,Jomba,Nyamitanzi,0.21938892,0.0,72,15.796002
Iburengerazuba,Nyabihu,Kabatwa,Batikoti,0.031848516,0.0,112,3.567034
Iburengerazuba,Nyabihu,Kabatwa,Cyamvumba,0.017592156,0.0,56,0.9851607
Iburengerazuba,Nyabihu,Kabatwa,Gihorwe,0.008657344,0.0,63,0.54541266
Iburengerazuba,Nyabihu,Kabatwa,Myuga,0.054058146,0.0,60,3.2434888
Iburengerazuba,Nyabihu,Kabatwa,Ngando,0.0,0.0,56,0.0
Iburengerazuba,Nyabihu,Kabatwa,Rugarama,0.036792472,0.0,171,6.2915125
Iburengerazuba,Nyabihu,Karago,Busoro,0.008278701,0.0,120,0.9934442
Iburengerazuba,Nyabihu,Karago,Cyamabuye,0.28354725,0.0,72,20.415401
Iburengerazuba,Nyabihu,Karago,Gatagara,0.0,0.0,56,0.0
Iburengerazuba,Nyabihu,Karago,Gihirwa,0.1913233,0.0,49,9.374842
Iburengerazuba,Nyabihu,Karago,Kadahenda,0.27380198,0.0,80,21.90416
Iburengerazuba,Nyabihu,Karago,Karengera,0.04909603,0.0,54,2.6511855
Iburengerazuba,Nyabihu,Kintobo,Gatovu,0.0,0.0,40,0.0
Iburengerazuba,Nyabihu,Kintobo,Kintobo,0.0,0.0,49,0.0
Iburengerazuba,Nyabihu,Kintobo,Nyagisozi,0.0,0.0,70,0.0
Iburengerazuba,Nyabihu,Kintobo,Nyamugari,0.06165761,0.0,56,3.4528263
Iburengerazuba,Nyabihu,Kintobo,Rukondo,0.00939332,0.0,64,0.6011725
Iburengerazuba,Nyabihu,Kintobo,Ryinyo,0.0,0.0,72,0.0
Iburengerazuba,Nyabihu,Mukamira,Gasizi,0.008804078,0.0,342,3.0109947
Iburengerazuba,Nyabihu,Mukamira,Jaba,0.38624755,0.0,80,30.899803
Iburengerazuba,Nyabihu,Mukamira,Kanyove,0.054076094,0.0,49,2.6497285
Iburengerazuba,Nyabihu,Mukamira,Rubaya,0.16432837,0.0,63,10.352687
Iburengerazuba,Nyabihu,Mukamira,Rugeshi,0.3789467,0.0,48,18.189442
Iburengerazuba,Nyabihu,Mukamira,Rukoma,0.0249313,0.0,80,1.994504
Iburengerazuba,Nyabihu,Mukamira,Rurengeri,0.34140438,0.0,49,16.728815
Iburengerazuba,Nyabihu,Muringa,Gisizi,0.0,0.0,140,0.0
Iburengerazuba,Nyabihu,Muringa,Mulinga,0.0,0.0,324,0.0
Iburengerazuba,Nyabihu,Muringa,Mwiyanike,0.08807135,0.0,70,6.1649942
Iburengerazuba,Nyabihu,Muringa,Nkomane,0.17278984,0.0,64,11.05855
Iburengerazuba,Nyabihu,Muringa,Nyamasheke,0.020948732,0.0,80,1.6758986
Iburengerazuba,Nyabihu,Muringa,Rwantobo,0.0,0.0,128,0.0
Iburengerazuba,Nyabihu,Rambura,Birembo,0.2920623,0.0,77,22.488798
Iburengerazuba,Nyabihu,Rambura,Guriro,0.29664302,0.0,72,21.358297
Iburengerazuba,Nyabihu,Rambura,Kibisabo,0.03294915,0.0,96,3.1631184
Iburengerazuba,Nyabihu,Rambura,Mutaho,0.0,0.0,306,0.0
Iburengerazuba,Nyabihu,Rambura,Nyundo,0.41766685,0.0,80,33.41335
Iburengerazuba,Nyabihu,Rambura,Rugamba,0.0,0.0,56,0.0
Iburengerazuba,Nyabihu,Rugera,Gakoro,0.0,0.0,72,0.0
Iburengerazuba,Nyabihu,Rugera,Marangara,0.0,0.0,121,0.0
Iburengerazuba,Nyabihu,Rugera,Nyagahondo,0.0,0.0,60,0.0
Iburengerazuba,Nyabihu,Rugera,Nyarutembe,0.0,0.0,72,0.0
Iburengerazuba,Nyabihu,Rugera,Rurembo,0.0,0.0,99,0.0
Iburengerazuba,Nyabihu,Rugera,Tyazo,0.0,0.0,91,0.0
Iburengerazuba,Nyabihu,Rugera,Tyazo(1),0.0,0.0,20,0.0
Iburengerazuba,Nyabihu,Rugera,Tyazo(2),0.0,0.0,16,0.0
Iburengerazuba,Nyabihu,Rurembo,Gahondo,0.0,0.0,88,0.0
Iburengerazuba,Nyabihu,Rurembo,Gitega,0.0,0.0,63,0.0
Iburengerazuba,Nyabihu,Rurembo,Kirimbogo,0.03877012,0.0,78,3.0240695
Iburengerazuba,Nyabihu,Rurembo,Murambi,0.0,0.0,120,0.0
Iburengerazuba,Nyabihu,Rurembo,Mwana,0.0,0.0,56,0.0
Iburengerazuba,Nyabihu,Rurembo,Rwaza,0.08639951,0.0,81,6.9983606
Iburengerazuba,Nyabihu,Shyira,Cyimanzovu,0.0,0.0,42,0.0
Iburengerazuba,Nyabihu,Shyira,Kanyamitana,0.0,0.0,64,0.0
Iburengerazuba,Nyabihu,Shyira,Kintarure,0.0,0.0,66,0.0
Iburengerazuba,Nyabihu,Shyira,Mpinga,0.0,0.0,55,0.0
Iburengerazuba,Nyabihu,Shyira,Mutanda,0.0,0.0,72,0.0
Iburengerazuba,Nyabihu,Shyira,Shaki,0.0,0.0,99,0.0
Iburengerazuba,Nyamasheke,Bushekeri,Buvungira,0.15538691,0.0,754,117.161736
Iburengerazuba,Nyamasheke,Bushekeri,Mpumbu,0.01614447,0.0,156,2.5185373
Iburengerazuba,Nyamasheke,Bushekeri,Ngoma,0.027117947,0.0,120,3.2541537
Iburengerazuba,Nyamasheke,Bushekeri,Nyarusange,0.18773691,0.0,143,26.846378
Iburengerazuba,Nyamasheke,Bushenge,Gasheke,0.0,0.0,80,0.0
Iburengerazuba,Nyamasheke,Bushenge,Impala,0.0,0.0,81,0.0
Iburengerazuba,Nyamasheke,Bushenge,Kagatamu,0.1783393,0.0,104,18.547287
Iburengerazuba,Nyamasheke,Bushenge,Karusimbi,0.0,0.0,88,0.0
Iburengerazuba,Nyamasheke,Cyato,Bisumo,0.013788719,0.0,1085,14.96076
Iburengerazuba,Nyamasheke,Cyato,Murambi,0.0,0.0,168,0.0
Iburengerazuba,Nyamasheke,Cyato,Mutongo,0.0,0.0,168,0.0
Iburengerazuba,Nyamasheke,Cyato,Rugari,0.0,0.0,121,0.0
Iburengerazuba,Nyamasheke,Gihombo,Butare,0.1243804,0.0,165,20.522766
Iburengerazuba,Nyamasheke,Gihombo,Gitwa,0.00427417,0.0,208,0.88902736
Iburengerazuba,Nyamasheke,Gihombo,Jarama,0.32205325,0.0,99,31.883272
Iburengerazuba,Nyamasheke,Gihombo,Kibingo,0.15733573,0.0,128,20.138973
Iburengerazuba,Nyamasheke,Gihombo,Mubuga,0.0,0.0,110,0.0
Iburengerazuba,Nyamasheke,Kagano,Gako,0.061632134,0.0,165,10.169302
Iburengerazuba,Nyamasheke,Kagano,Mubumbano,0.2624086,0.0,108,28.34013
Iburengerazuba,Nyamasheke,Kagano,Ninzi,0.29776233,0.0,110,32.753857
Iburengerazuba,Nyamasheke,Kagano,Rwesero,0.17721415,0.0,120,21.265697
Iburengerazuba,Nyamasheke,Kagano,Shara,0.0,0.0,72,0.0
Iburengerazuba,Nyamasheke,Kanjongo,Kibogora,0.63864416,0.0,70,44.70509
Iburengerazuba,Nyamasheke,Kanjongo,Kigarama,0.09066565,0.0,80,7.2532525
Iburengerazuba,Nyamasheke,Kanjongo,Kigoya,0.299383,0.0,100,29.938301
Iburengerazuba,Nyamasheke,Kanjongo,Raro,0.0046819393,0.0,143,0.66951734
Iburengerazuba,Nyamasheke,Kanjongo,Susa,0.0,0.0,196,0.0
Iburengerazuba,Nyamasheke,Karambi,Gasovu,0.0,0.0,247,0.0
Iburengerazuba,Nyamasheke,Karambi,Gitwe,0.0,0.0,572,0.0
Iburengerazuba,Nyamasheke,Karambi,Kabuga,0.0,0.0,126,0.0
Iburengerazuba,Nyamasheke,Karambi,Kagarama,0.0,0.0,80,0.0
Iburengerazuba,Nyamasheke,Karambi,Rushyarara,0.07925319,0.0,176,13.948561
Iburengerazuba,Nyamasheke,Karengera,Gasayo,0.011535077,0.0,300,3.4605231
Iburengerazuba,Nyamasheke,Karengera,Gashashi,0.0,0.0,70,0.0
Iburengerazuba,Nyamasheke,Karengera,Higiro,0.0,0.0,78,0.0
Iburengerazuba,Nyamasheke,Karengera,Miko,0.0,0.0,90,0.0
Iburengerazuba,Nyamasheke,Karengera,Mwezi,0.0,0.0,100,0.0
Iburengerazuba,Nyamasheke,Kirimbi,Cyimpindu,0.01889931,0.0,90,1.7009379
Iburengerazuba,Nyamasheke,Kirimbi,Karengera,0.07447285,0.0,192,14.298788
Iburengerazuba,Nyamasheke,Kirimbi,Muhororo,0.38592467,0.0,80,30.873974
Iburengerazuba,Nyamasheke,Kirimbi,Nyarusange,0.060034744,0.0,112,6.7238913
Iburengerazuba,Nyamasheke,LacKivu,LacKivu,0.0002290602,0.0,5070,1.1613352
Iburengerazuba,Nyamasheke,Macuba,Gatare,0.0,0.0,72,0.0
Iburengerazuba,Nyamasheke,Macuba,Mutongo,0.11132067,0.0,88,9.796219
Iburengerazuba,Nyamasheke,Macuba,Nyakabingo,0.0,0.0,154,0.0
Iburengerazuba,Nyamasheke,Macuba,Rugari,0.15238792,0.0,176,26.820274
Iburengerazuba,Nyamasheke,Macuba,Vugangoma,0.03756617,0.0,156,5.8603225
Iburengerazuba,Nyamasheke,Mahembe,Gisoke,0.0,0.0,108,0.0
Iburengerazuba,Nyamasheke,Mahembe,Kagarama,0.19871801,0.0,80,15.897441
Iburengerazuba,Nyamasheke,Mahembe,Nyagatare,0.0035704565,0.0,144,0.51414573
Iburengerazuba,Nyamasheke,Mahembe,Nyakavumu,0.0,0.0,180,0.0
Iburengerazuba,Nyamasheke,Nyabitekeri,Kigabiro,0.0,0.0,80,0.0
Iburengerazuba,Nyamasheke,Nyabitekeri,Kinunga,0.0,0.0,64,0.0
Iburengerazuba,Nyamasheke,Nyabitekeri,Mariba,0.0,0.0,121,0.0
Iburengerazuba,Nyamasheke,Nyabitekeri,Muyange,0.0,0.0,99,0.0
Iburengerazuba,Nyamasheke,Nyabitekeri,Ntango,0.0,0.0,81,0.0
Iburengerazuba,Nyamasheke,Rangiro,Banda,0.09568814,0.0,425,40.66746
Iburengerazuba,Nyamasheke,Rangiro,Gakenke,0.0,0.0,224,0.0
Iburengerazuba,Nyamasheke,Rangiro,Jurwe,0.0,0.0,160,0.0
Iburengerazuba,Nyamasheke,Rangiro,Murambi,0.0,0.0,220,0.0
Iburengerazuba,Nyamasheke,Ruharambuga,Kanazi,0.21088327,0.0,121,25.516876
Iburengerazuba,Nyamasheke,Ruharambuga,Ntendezi,0.2553243,0.0,180,45.958374
Iburengerazuba,Nyamasheke,Ruharambuga,Save,0.073374964,0.0,156,11.446494
Iburengerazuba,Nyamasheke,Ruharambuga,Wimana,0.0016184865,0.0,289,0.4677426
Iburengerazuba,Nyamasheke,Shangi,Burimba,0.0,0.0,72,0.0
Iburengerazuba,Nyamasheke,Shangi,Mataba,0.0,0.0,80,0.0
Iburengerazuba,Nyamasheke,Shangi,Mugera,0.0,0.0,64,0.0
Iburengerazuba,Nyamasheke,Shangi,Nyamugari,0.0,0.0,98,0.0
Iburengerazuba,Nyamasheke,Shangi,Shangi,0.0,0.0,91,0.0
Iburengerazuba,Rubavu,Bugeshi,Buringo,0.0,0.0,40,0.0
Iburengerazuba,Rubavu,Bugeshi,Butaka,0.0,0.0,33,0.0
Iburengerazuba,Rubavu,Bugeshi,Hehu,0.0,0.0,54,0.0
Iburengerazuba,Rubavu,Bugeshi,Kabumba,0.063503966,0.0,63,4.00075
Iburengerazuba,Rubavu,Bugeshi,Mutovu,0.0,0.0,42,0.0
Iburengerazuba,Rubavu,Bugeshi,Nsherima,0.0,0.0,36,0.0
Iburengerazuba,Rubavu,Bugeshi,Rusiza,0.041609354,0.0,36,1.4979367
Iburengerazuba,Rubavu,Busasamana,Gacurabwenge,0.0,0.0,54,0.0
Iburengerazuba,Rubavu,Busasamana,Gasiza,0.077537626,0.0,72,5.5827093
Iburengerazuba,Rubavu,Busasamana,Gihonga,0.06023783,0.0,35,2.108324
Iburengerazuba,Rubavu,Busasamana,Kageshi,0.0,0.0,60,0.0
Iburengerazuba,Rubavu,Busasamana,Makoro,0.024603698,0.0,49,1.2055812
Iburengerazuba,Rubavu,Busasamana,Nyacyonga,0.0,0.0,25,0.0
Iburengerazuba,Rubavu,Busasamana,Rusura,0.0,0.0,63,0.0
Iburengerazuba,Rubavu,Cyanzarwe,Busigari,0.08717321,0.0,99,8.630148
Iburengerazuba,Rubavu,Cyanzarwe,Cyanzarwe,0.0,0.0,42,0.0
Iburengerazuba,Rubavu,Cyanzarwe,Gora,0.017705314,0.0,30,0.5311594
Iburengerazuba,Rubavu,Cyanzarwe,Kinyanzovu,0.04179401,0.0,35,1.4627904
Iburengerazuba,Rubavu,Cyanzarwe,Makurizo,0.0,0.0,42,0.0
Iburengerazuba,Rubavu,Cyanzarwe,Rwangara,0.0,0.0,63,0.0
Iburengerazuba,Rubavu,Cyanzarwe,Rwanzekuma,0.0,0.0,42,0.0
Iburengerazuba,Rubavu,Cyanzarwe,Ryabizige,0.0,0.0,72,0.0
Iburengerazuba,Rubavu,Gisenyi,Amahoro,2.2394502,0.0,15,33.591755
Iburengerazuba,Rubavu,Gisenyi,Bugoyi,7.438189,0.0,15,111.57284
Iburengerazuba,Rubavu,Gisenyi,Kivumu,5.221181,0.0,15,78.31771
Iburengerazuba,Rubavu,Gisenyi,Mbugangari,5.764432,0.0,25,144.1108
Iburengerazuba,Rubavu,Gisenyi,Nengo,2.2032044,0.0,56,123.37944
Iburengerazuba,Rubavu,Gisenyi,Rubavu,1.3883015,0.0,24,33.319237
Iburengerazuba,Rubavu,Gisenyi,Umuganda,4.7225738,0.0,15,70.83861
Iburengerazuba,Rubavu,Kanama,Kamuhoza,0.096123055,0.0,72,6.92086
Iburengerazuba,Rubavu,Kanama,Karambo,0.0,0.0,78,0.0
Iburengerazuba,Rubavu,Kanama,Mahoko,0.5435201,0.0,40,21.740805
Iburengerazuba,Rubavu,Kanama,Musabike,0.055010166,0.0,56,3.0805693
Iburengerazuba,Rubavu,Kanama,Nkomane,0.0,0.0,78,0.0
Iburengerazuba,Rubavu,Kanama,Rusongati,0.028965348,0.0,80,2.3172278
Iburengerazuba,Rubavu,Kanama,Yungwe,0.0,0.0,135,0.0
Iburengerazuba,Rubavu,Kanzenze,Kanyirabigogo,0.30034956,0.0,28,8.409788
Iburengerazuba,Rubavu,Kanzenze,Kirerema,0.35417065,0.0,45,15.937679
Iburengerazuba,Rubavu,Kanzenze,Muramba,0.0,0.0,63,0.0
Iburengerazuba,Rubavu,Kanzenze,Nyamikongi,0.2955474,0.0,42,12.412991
Iburengerazuba,Rubavu,Kanzenze,Nyamirango,0.27988034,0.0,42,11.754974
Iburengerazuba,Rubavu,Kanzenze,Nyaruteme,0.0,0.0,30,0.0
Iburengerazuba,Rubavu,LacKivu,LacKivu,0.0024939566,0.0,480,1.1970992
Iburengerazuba,Rubavu,Mudende,Bihungwe,0.0,0.0,72,0.0
Iburengerazuba,Rubavu,Mudende,Kanyundo,0.0,0.0,81,0.0
Iburengerazuba,Rubavu,Mudende,Micinyiro,0.024849636,0.0,42,1.0436847
Iburengerazuba,Rubavu,Mudende,Mirindi,0.03364343,0.0,54,1.816745
Iburengerazuba,Rubavu,Mudende,Ndoranyi,0.13834867,0.0,70,9.684407
Iburengerazuba,Rubavu,Mudende,Rungu,0.0,0.0,36,0.0
Iburengerazuba,Rubavu,Mudende,Rwanyakayaga,0.05956006,0.0,30,1.7868018
Iburengerazuba,Rubavu,Nyakiriba,Bisizi,0.19899473,0.0,117,23.282383
Iburengerazuba,Rubavu,Nyakiriba,Gikombe,0.5391641,0.0,72,38.819817
Iburengerazuba,Rubavu,Nyakiriba,Kanyefurwe,1.0758138,0.0,20,21.516275
Iburengerazuba,Rubavu,Nyakiriba,Nyarushyamba,0.06846719,0.0,77,5.2719736
Iburengerazuba,Rubavu,Nyamyumba,Burushya,0.28692746,0.0,49,14.059446
Iburengerazuba,Rubavu,Nyamyumba,Busoro,0.5694552,0.0,48,27.333849
Iburengerazuba,Rubavu,Nyamyumba,Kinigi,0.17441194,0.0,54,9.418244
Iburengerazuba,Rubavu,Nyamyumba,Kiraga,0.8869473,0.0,42,37.251785
Iburengerazuba,Rubavu,Nyamyumba,Munanira,0.6806994,0.0,42,28.589375
Iburengerazuba,Rubavu,Nyamyumba,Rubona,0.8878736,0.0,48,42.61793
Iburengerazuba,Rubavu,Nyundo,Bahimba,0.0,0.0,42,0.0
Iburengerazuba,Rubavu,Nyundo,Gatovu,0.0,0.0,36,0.0
Iburengerazuba,Rubavu,Nyundo,Kavomo,0.03337602,0.0,56,1.8690572
Iburengerazuba,Rubavu,Nyundo,Kigarama,0.0,0.0,60,0.0
Iburengerazuba,Rubavu,Nyundo,Mukondo,0.05662853,0.0,81,4.5869107
Iburengerazuba,Rubavu,Nyundo,Nyundo,0.4336014,0.0,64,27.75049
Iburengerazuba,Rubavu,Nyundo,Terimbere,1.0674917,0.0,63,67.251976
Iburengerazuba,Rubavu,Rubavu,Buhaza,1.1810523,0.0,35,41.33683
